store,category,subcategory,product_name,pack_size,unit_price,price_gbp,was_price_gbp,offer
Asda Express,Cooking Sauces & Ingredients,Gravy & Stocks,OXO 12 Vegetable Stock Cubes 71g,71g,£43.66/kg,3.10,,
Asda Express,Cooking Sauces & Ingredients,Gravy & Stocks,OXO Beef Stock Cubes 12,70g,£44.29/kg,3.10,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Old El Paso Cheesy Baked Enchilada Kit 663g,663g,£7.09/kg,4.70,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Old El Paso Original Cheesy Baked Nacho Kit 505g,505g,£9.31/kg,4.70,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Old El Paso Smoky BBQ Fajita Kit 500g,500g,£9.40/kg,4.70,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Patak's The Original Jalfrezi Cooking Sauce 450g,450g,£6.56/kg,2.95,,2 for £5
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Patak's The Original Korma Cooking Sauce 450g,450g,£6.56/kg,2.95,,2 for £5
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Patak's the Original Tikka Masala Cooking Sauce 450g,450g,£6.56/kg,2.95,,2 for £5
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Paxo Sage & Onion Stuffing Mix 85g,85g,£20.59/kg,1.75,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Sacla' Pesto Classic Basil 190g,190g,£22.11/kg,4.20,,
Asda Express,Cooking Sauces & Ingredients,Oil & Vinegar,Sarson's Malt Vinegar 250ml,250ml,£5.80/L,1.45,,
Asda Express,Cooking Sauces & Ingredients,Other Cooking Ingredients,Sharwood's Chinese Curry Sauce 425g,425g,£7.76/kg,3.30,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Sharwood's Cooking Sauce Balti 420g,420g,£7.86/kg,3.30,,2 for £5
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Sharwood's Madras Cooking Sauce 420g,420g,£7.86/kg,3.30,,
Asda Express,"Crisps, Snacks, Biscuits",Best Sellers 📈,Asda Milk Chocolate Digestives 300g,300g,£5.00/kg,1.50,,
Asda Express,"Crisps, Snacks, Biscuits",Best Sellers 📈,Cadbury Fingers Milk Chocolate Biscuits 114 Gr,114g,£24.56/kg,2.80,,
Asda Express,"Crisps, Snacks, Biscuits",Best Sellers 📈,Jammie Dodgers Raspberry Flavour 140g,140g,£7.50/kg,1.05,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Asda Bourbon Biscuits 300g,300g,£3.00/kg,0.90,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Asda Custard Creams 400g,400g,£2.63/kg,1.05,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Asda Malted Milk Biscuits 200g,200g,£3.25/kg,0.65,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Asda Milk Chocolate Malted Milks 250g,250g,£8.20/kg,2.05,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Cadbury Dairy Milk Fingers Salted Caramel Flavour 114g,114g,£24.56/kg,2.80,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Cadbury Fingers Biscuits 96.5g,96.5g,£19.17/kg,1.85,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Jammie Dodgers Minis Raspberry Flavour 120g (6 x 20g),120g,£11.25/kg,1.35,1.80,£0.45 off
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Maryland Minis Choc Chip 6 Mini Bags 118.8g,119g,£11.01/kg,1.31,1.75,£0.44 off
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Dark Chocolate Digestive Biscuits 266g,266g,£7.89/kg,2.10,2.80,£0.70 off
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Digestives The Original 360g,360g,£6.53/kg,2.35,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Hobnobs Milk Chocolate Biscuits 262g,262g,£8.02/kg,2.10,2.80,£0.70 off
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Iced Gems Multipack Biscuits 5 x 23g,115g,£16.52/kg,1.90,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Milk Chocolate Digestive Biscuits 266g,266g,£7.89/kg,2.10,2.80,£0.70 off
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,McVitie's Rich Tea 300g,300g,£7.83/kg,2.35,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Mcvitie's Hobnobs The White Oaty One 232g,232g,£12.07/kg,2.80,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,NUTELLA & Go! Hazelnut Spread with Cocoa + Breadsticks 48g,48g,£36.46/kg,1.75,,
Asda Express,"Crisps, Snacks, Biscuits",Biscuits,Wagon Wheels 6 Jammie,6pk,£0.30 each,1.80,,
Asda Express,"Crisps, Snacks, Biscuits",Breadsticks & Savoury Snacks,Asda 8 Poppadoms 64g,8pk,£0.24 each,1.95,,
Asda Express,"Crisps, Snacks, Biscuits",Breadsticks & Savoury Snacks,Asda Milk Chocolate Oatie Crumbles 300g,300g,£6.17/kg,1.85,,
Asda Express,"Crisps, Snacks, Biscuits",Breadsticks & Savoury Snacks,Penn State Baked Pretzels Sour Cream & Chive Flavour 175g,175g,£10.86/kg,1.90,,
Asda Express,"Crisps, Snacks, Biscuits",Crackers,Jacob's Original Mini Cheddars 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Crackers,Jacob's Tuc In Original Twin Pack 2 x 150g,300g,£10.33/kg,3.10,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA BBQ Flavour Staks 165g,165g,£10.00/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA Bacon Flavour Bites 150g,150g,£10.33/kg,1.55,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA Cheesy Balls 150g,150g,£10.33/kg,1.55,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA Original Staks 165g,165g,£10.00/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA Salt & Vinegar Flavour Staks 165g,165g,£10.00/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,ASDA Sour Cream & Onion Flavour Staks 165g,165g,£10.00/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,Asda Almonds 60g,60g,£23.33/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,Asda Brazil Nuts 60g,60g,£23.33/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,Asda Cashews 60g,60g,£23.33/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Asda Onion Rings 150g,150g,£9.00/kg,1.35,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Asda Salt & Vinegar Flavour Party Mix 150g,150g,£13.67/kg,2.05,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Asda Salt & Vinegar Flavour Potato Twists 120g,120g,£13.33/kg,1.60,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Asda Salted Popcorn 80g,80g,£15.63/kg,1.25,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Asda Sour Cream & Onion Flavour Party Mix 150g,150g,£13.67/kg,2.05,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Asda Sweet & Salted Popcorn 100g,100g,£12.50/kg,1.25,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Asda Sweet Popcorn 100g,100g,£13.00/kg,1.30,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Butterkist Crunchy Toffee Popcorn 170g,170g,£14.41/kg,2.45,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Butterkist Sweet & Salty Popcorn 100g,100g,£17.60/kg,1.76,2.35,£0.59 off
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Butterkist Tasty Sweet Popcorn 100g,100g,£23.50/kg,2.35,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Cheetos Twisted Sweet & Spicy Grab Bag Crisps 38g,38g,£30.26/kg,1.15,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Discos Salt & Vinegar Flavour 105g,105g,£20.00/kg,2.10,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Discos Salt & Vinegar Flavour 50g,50g,£31.00/kg,1.55,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Doritos Cool Original Crisps Grab Bag Tortilla Chips 44g,44g,£31.82/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Doritos Cool Original Tortilla Chips Sharing Bag Crisps 180g,180g,£12.89/kg,2.32,3.10,£0.78 off
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Doritos Tangy Cheese Crisps Grab Bag Tortilla Chips 44g,44g,£31.82/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Doritos Tangy Cheese Tortilla Chips Sharing Bag Crisps 180g,180g,£12.89/kg,2.32,3.10,£0.78 off
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Fridge Raiders Frank's Red Hot 45g,45g,£35.56/kg,1.60,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Fridge Raiders Slow Roasted Chicken Bites 45g,45g,£36.67/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Hula Hoops BBQ Beef Flavour 6 x 24g,144g,£15.35/kg,2.21,2.95,£0.74 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Hula Hoops Big Hoops Iconic Barbecue Beef Flavour 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Hula Hoops Big Hoops Irresistibly Salted 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Hula Hoops Variety Multipack Crisps 6 Pack,144g,£15.35/kg,2.21,2.95,£0.74 off
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Jack Link's Beef Jerky Original 60g,60g,£75.00/kg,4.50,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Jack Link's Beef Jerky Teriyaki 25g,25g,£86.00/kg,2.15,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Jack Link's Beef Jerky Teriyaki 60g,60g,£75.00/kg,4.50,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,KP Dry Roasted Peanuts 250g,250g,£15.40/kg,3.85,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,KP Original Salted Peanuts 250g,250g,£15.40/kg,3.85,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,McCoy's Classic Variety Multipack Crisps 6 Pack,150g,£14.73/kg,2.21,2.95,£0.74 off
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,McCoy's Flame Grilled Steak Flavour Coated Peanuts 155g,155g,£24.19/kg,3.75,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,McCoy's Flame Grilled Steak Flavour Potato Crisps 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,McCoy's Flame Grilled Steak Flavour Potato Crisps 6 x 25g,150g,£14.73/kg,2.21,2.95,£0.74 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,McCoy's Hot 'N' Spicy Flavour Potato Crisps 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,McCoy's Ridge Cut Cheddar & Onion Flavour Potato Crisps 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,McCoy's Ridge Cut Flame Grilled Steak Flavour Potato Crisps 140g,140g,£26.79/kg,3.75,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,McCoy's Ridge Cut Salt & Malt Vinegar Flavour Potato Crisps 140g,140g,£26.79/kg,3.75,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,McCoy's Ridge Cut Salt & Malt Vinegar Flavour Potato Crisps 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,McCoy's Ridge Cut Thai Sweet Chicken Flavour Potato Crisps 45g,45g,£32.22/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Mr. Porky Original Scratchings 65g,65g,£24.62/kg,1.60,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Nik Naks Nice 'N' Spicy Flavour 130g,130g,£16.15/kg,2.10,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Nik Naks Nice 'N' Spicy Flavour 45g,45g,£34.44/kg,1.55,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Nik Naks Twisters Nice 'N' Spicy 130g,130g,£26.54/kg,3.45,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Nik Naks Twisters Tangy 'N' Cheesy 130g,130g,£26.54/kg,3.45,,
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Old El Paso Original Tortilla Nachips 185g,185g,£13.51/kg,2.50,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Peperami Hot Salami 22.5g,22.5g,£68.89/kg,1.55,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,Peperami Original Salami 22.5g,22.5g,£73.33/kg,1.65,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Pom-Bear Original Potato Snacks 6 x 13g,78g,£37.18/kg,2.90,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Popchips Barbeque Flavour Potato Snacks 85g,85g,£33.53/kg,2.85,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Popchips Sour Cream & Onion Flavour Potato Snacks 85g,85g,£33.53/kg,2.85,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Pringles Original 40g,40g,£33.75/kg,1.35,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Pringles Sour Cream & Onion 40g,40g,£35.00/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Seabrook The Original Crinkle Cut Crisp Variety Pack 6 x 25g,150g,£12.67/kg,1.90,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Sephra Sweet & Salty Popcorn 140g,140g,£22.50/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Popcorn,Sephra Sweet Popcorn 140g,140g,£22.50/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Skips Light & Melty Prawn Cocktail Flavour 90g,90g,£23.33/kg,2.10,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Skips Prawn Cocktail Flavour 35g,35g,£41.43/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Skips Prawn Cocktail Flavour 6 x 13.1g,78.6g,£31.81/kg,2.50,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Smiths Chipsticks Salt & Vinegar Crisps Sharing Bag 105g,105g,£16.19/kg,1.70,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Smiths Frazzles Bacon Crisps Sharing Bag 120g,120g,£14.17/kg,1.70,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Smiths Fries Bacon  Snacks Crisps 24g,24g,£45.83/kg,1.10,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Smiths Fries Scampi & Lemon 27g,27g,£40.74/kg,1.10,,
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Takis Fuego Seasoned Chilli and Lime Flavour Fried Maize Snack 100g,100g,£27.50/kg,2.75,,
Asda Express,"Crisps, Snacks, Biscuits",Tortilla Chips,Thats Nuts Doritos Chilli Heatwave Sharing Coated Peanuts 160g,160g,£16.19/kg,2.59,3.45,£0.86 off
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,Thats Nuts Walkers Salt & Vinegar Coated Peanuts Grab Bag 40g,40g,£31.25/kg,1.25,,
Asda Express,"Crisps, Snacks, Biscuits",Meat Snacks,The Hungry Boar Flamin' Piri Piri Sticklers Filled Pork Sticks 50g,50g,£53.00/kg,2.65,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Tyrrells Lightly Sea Salted Sharing Crisps 150g,150g,£21.00/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Tyrrells Sweet Chilli & Red Pepper Sharing Crisps 150g,150g,£21.00/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers BBQ Sauce Grab Bag Crisps 45g,45g,£30.00/kg,1.35,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Baked Cheese & Onion Multipack Snacks Crisps 6 x 22g,130g,£15.54/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Baked Cheese & Onion Snacks Crisps 37.5g,37.5g,£38.67/kg,1.45,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Bugles Southern Style BBQ Sharing Snacks Crisps 110g,110g,£16.82/kg,1.85,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Cheese & Onion Crisps 45g,45g,£31.11/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Cheese & Onion Multipack Crisps 6x25g,150g,£13.47/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Cheese & Onion Sharing Crisps 150g,150g,£12.33/kg,1.85,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Classic Variety Multipack Crisps 6x25g,150g,£13.47/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,"Walkers Crisps Prawn Cocktail, 45g",45g,£31.11/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,"Walkers Crisps Salt & Vinegar, 45g",45g,£31.11/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Max Punchy Paprika Sharing Crisps 140g,140g,£20.00/kg,2.80,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Monster Munch Giants Pickled Onion Sharing Snacks Crisps 85g,85g,£32.94/kg,2.80,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Monster Munch Pickled Onion Snacks Crisps 40g,40g,£35.00/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Monster Munch Roast Beef Snacks Crisps 40g,40g,£35.00/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Quavers Cheese Multipack Snacks 6x16g,96g,£28.13/kg,2.70,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Quavers Cheese Snacks Crisps 34g,34g,£41.18/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Ready Salted Crisps 45g,45g,£31.11/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Ready Salted Multipack Crisps 6x25g,150g,£13.47/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Ready Salted Sharing Crisps 150g,150g,£12.33/kg,1.85,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Salt & Vinegar Multipack Crisps 6x25g,150g,£13.47/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Sensations Roasted Chicken & Thyme Sharing Crisps 150g,150g,£21.00/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Nuts & Seeds,Walkers Sensations Thai Sweet Chilli Coated Sharing Peanuts 150g,150g,£17.27/kg,2.59,3.45,£0.86 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Sensations Thai Sweet Chilli Grab Bag Crisps 40g,40g,£35.00/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Sensations Thai Sweet Chilli Multipack Crisps 5x25g,130g,£15.54/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Sensations Thai Sweet Chilli Sharing Bag Crisps 150grams,150g,£21.00/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Squares Salt & Vinegar Sharing Snacks Crisps 104g,104g,£18.27/kg,1.90,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Wotsits Giants Really Cheesy Sharing Snacks Crisps 130g,130g,£24.23/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Sharing Crisps,Walkers Wotsits Giants Sweet & Spicy Snacks Crisps 130g,130g,£24.23/kg,3.15,,
Asda Express,"Crisps, Snacks, Biscuits",Multipack Crisps,Walkers Wotsits Really Cheesy Multipack Snacks Crisps 6x16.5g,100g,£20.20/kg,2.02,2.70,£0.68 off
Asda Express,"Crisps, Snacks, Biscuits",Single Crisps,Walkers Wotsits Really Cheesy Snacks Crisps 36g,36g,£38.89/kg,1.40,,
Asda Express,"Crisps, Snacks, Biscuits",Dried Fruit,Whitworths Amazing Apricots 140g,140g,£19.64/kg,2.75,,
Asda Express,"Crisps, Snacks, Biscuits",Dried Fruit,Whitworths Fantastic Flame Raisins 300g,300g,£8.33/kg,2.50,,
Asda Express,"Crisps, Snacks, Biscuits",Dried Fruit,Whitworths Fusions Watermelon Papaya Flavour 80g,80g,£31.25/kg,2.50,,
Asda Express,"Crisps, Snacks, Biscuits",Dried Fruit,Whitworths Strawberry Flavour Mango Fusions 75g,75g,£33.33/kg,2.50,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,ASDA 30% Less Fat Onion & Garlic 200g,200g,£8.00/kg,1.60,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,ASDA Sour Cream & Chive 200g,200g,£8.00/kg,1.60,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Asda Classic Houmous 200g,200g,£8.75/kg,1.75,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Cuzena Classic Houmous Chip & Dip with Toasted Pretzels 117g,117g,£21.37/kg,2.50,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Doritos Hot Salsa Sharing Dip 300g,300g,£10.33/kg,3.10,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Doritos Mild Salsa Sharing Dip 300g,300g,£10.33/kg,3.10,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Old El Paso Chunky Salsa 238g,238g,£11.76/kg,2.80,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Old El Paso Soured Cream 230g,230g,£12.17/kg,2.80,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Old El Paso Squeezy Chunky Guacamole 240g,240g,£11.67/kg,2.80,,
Asda Express,"Deli, Dips, Food To Go",Antipasti & Dips,Patak's the Original Raita 170g,170g,£14.12/kg,2.40,,
Asda Express,"Deli, Dips, Food To Go",Best Sellers 📈,Asda 5 Slices Honey Roast Dry Cured Ham 120g,120g,£23.33/kg,2.80,,3 for £7
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Asda 15 Pork Cocktail Sausages 150g,150g,£12.00/kg,1.80,,
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Asda 2 Scotch Eggs 226g,226g,£8.85/kg,2.00,,
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Asda Extra Tasty Chicken Breast Slices 160g,160g,£24.38/kg,3.90,,3 for £7
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Asda Scotch Egg 113g,113g,£14.60/kg,1.65,,
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Fridge Raiders Slow Roasted Chicken Bites 5 x 22.5g,112.5g,£28.89/kg,3.25,,
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Fridge Raiders Southern Style Chicken Bites 45g,45g,£36.67/kg,1.65,,
Asda Express,"Deli, Dips, Food To Go",Cooked Meats,Fridge Raiders Southern Style Chicken Bites 5 x 22.5g,112.5g,£28.89/kg,3.25,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,ASDA All Day Breakfast on a Tortilla Wrap,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,ASDA Bacon & Ketchup on White Bread,1pk,£3.55 each,3.55,,
Asda Express,"Deli, Dips, Food To Go",Prepared Fruit,ASDA Pineapple 150g,150g,£11.33/kg,1.70,,
Asda Express,"Deli, Dips, Food To Go",Prepared Fruit,ASDA Pink Lady Apple and Grapes 100g,100g,£19.00/kg,1.90,,
Asda Express,"Deli, Dips, Food To Go",Sushi & Dim Sum,ASDA Teriyaki Chicken & Hoisin Duck Sushi,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Asda 18 Sausage Rolls 180g,180g,£12.78/kg,2.30,,
Asda Express,"Deli, Dips, Food To Go",Sausage Rolls & Pasties,Asda 2 Chicken Tikka Slices 300g,300g,£7.33/kg,2.20,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,"Asda Brie, Bacon & Chilli Chutney On Malted Bread",1pk,£3.70 each,3.70,,
Asda Express,"Deli, Dips, Food To Go",Soups,Asda Carrot & Coriander Soup 600g,600g,£3.75/kg,2.25,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Cheddar Ploughman's on Malted Bread,1pk,£3.45 each,3.45,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Cheese & Onion on Malted Bread,1pk,£1.90 each,1.90,,
Asda Express,"Deli, Dips, Food To Go",Salad Bowls,Asda Chicken & Bacon Caesar Pasta Salad 290g,290g,£9.83/kg,2.85,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Chicken & Bacon Caesar on a Wheat Wrap,1pk,£3.60 each,3.60,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Chicken & Bacon Club On Oatmeal Bread,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Chicken & Sweetcorn on Malted Bread,1pk,£2.75 each,2.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Chicken Fajita Wrap,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Chicken Salad on Malted Bread,1pk,£3.45 each,3.45,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Classic BLT on Malted Bread,1pk,£3.50 each,3.50,,
Asda Express,"Deli, Dips, Food To Go",Salad Bowls,Asda Coleslaw 300g,300g,£5.33/kg,1.60,,
Asda Express,"Deli, Dips, Food To Go",Sandwiches & Wraps,Asda Oak Smoked Ham & Cheese On a Semolina-Topped White Sub Roll,1pk,£3.75 each,3.75,,
Asda Express,"Deli, Dips, Food To Go",Olives,Asda Pitted Green Olives 310g,310g,£5.00/kg,1.55,,
